4040525	4042223	1153	2850	1699	1698	99.59	0.04	59.58	1	1	1	ecoli400_rep_c137
4041601	4124453	1	82854	82853	82854	99.97	1.77	91.21	1	1	1	ecoli400_c17
4124361	4132532	82663	90835	8172	8173	99.98	0.17	9.00	1	1	1	ecoli400_c17
4132145	4133613	1468	1	1469	1468	98.78	0.03	0.77	1	-1	1	ecoli400_c3
4133188	4136037	1	2850	2850	2850	99.89	0.06	100.00	1	1	1	ecoli400_rep_c137
4135788	4137306	1	1517	1519	1517	99.34	0.03	100.00	1	1	1	ecoli400_rep_c140
4137176	4166680	29507	1	29505	29507	99.99	0.63	100.00	1	-1	1	ecoli400_c61
4166330	4167099	75802	76571	770	770	100.00	0.02	0.41	1	1	1	ecoli400_c3
4166751	4192134	1	25386	25384	25386	99.99	0.54	100.00	1	1	1	ecoli400_c35
4192044	4192254	1	211	211	211	96.21	0.00	0.36	1	1	1	ecoli400_c41
4192228	4251207	1	58979	58980	58979	99.98	1.26	100.00	1	1	1	ecoli400_c41
4251189	4251330	58838	58979	142	142	98.59	0.00	0.24	1	1	1	ecoli400_c41
4251298	4264418	13122	1	13121	13122	99.99	0.28	100.00	1	-1	1	ecoli400_c80
4264050	4265518	1468	1	1469	1468	98.71	0.03	0.77	1	-1	1	ecoli400_c3
4265093	4265973	1	880	881	880	99.66	0.02	30.88	1	1	1	ecoli400_rep_c137
4265564	4267112	1463	1	1549	1463	93.80	0.03	100.00	1	-1	1	ecoli400_rep_c165
4266239	4267937	1153	2850	1699	1698	99.71	0.04	59.58	1	1	1	ecoli400_rep_c137
4267688	4269204	1	1517	1517	1517	99.74	0.03	100.00	1	1	1	ecoli400_rep_c140
4269043	4274651	5610	1	5609	5610	99.98	0.12	100.00	1	-1	1	ecoli400_c84
4274371	4274849	42009	41531	479	479	99.37	0.01	1.14	1	-1	1	ecoli400_c6
4275030	4287682	1	12653	12653	12653	100.00	0.27	100.00	1	1	1	ecoli400_c49
4287310	4306155	95811	114656	18846	18846	99.99	0.40	16.44	1	1	1	ecoli400_c10
4305720	4307005	1286	1	1286	1286	99.38	0.03	0.68	1	-1	1	ecoli400_c3
4306635	4307460	1657	831	826	827	99.40	0.02	49.91	1	-1	1	ecoli400_rep_c167
4307051	4308513	1463	1	1463	1463	99.59	0.03	100.00	1	-1	1	ecoli400_rep_c165
4307640	4309338	1153	2850	1699	1698	99.65	0.04	59.58	1	1	1	ecoli400_rep_c137
4308716	4310885	1	2168	2170	2168	99.59	0.05	2.39	1	1	1	ecoli400_c17
4310514	4387833	1	77320	77320	77320	99.98	1.65	100.00	1	1	1	ecoli400_c27
4387550	4394592	1	7042	7043	7042	99.94	0.15	22.24	1	1	1	ecoli400_c64
4394557	4419446	6781	31670	24890	24890	99.99	0.53	78.59	1	1	1	ecoli400_c64
4419437	4424323	1	4887	4887	4887	100.00	0.10	6.88	1	1	1	ecoli400_c37
4424290	4424473	4754	4937	184	184	94.59	0.00	0.26	1	1	1	ecoli400_c37
4424390	4424523	4754	4887	134	134	97.76	0.00	0.19	1	1	1	ecoli400_c37
4424490	4424669	4754	4933	180	180	95.58	0.00	0.25	1	1	1	ecoli400_c37
4424590	4490822	4754	70990	66233	66237	99.98	1.41	93.29	1	1	1	ecoli400_c37
4490810	4490934	61097	60973	125	125	100.00	0.00	0.20	1	-1	1	ecoli400_c24
4490922	4552017	61097	1	61096	61097	99.98	1.30	100.00	1	-1	1	ecoli400_c24
4551993	4552532	1	540	540	540	100.00	0.01	0.59	1	1	1	ecoli400_c43
4552156	4598368	1	46210	46213	46210	99.98	0.99	100.00	1	1	1	ecoli400_c71
4598012	4598792	55133	55913	781	781	100.00	0.02	1.40	1	1	1	ecoli400_c2
4598637	4599008	16519	16890	372	372	100.00	0.01	2.20	1	1	1	ecoli400_c42
4598942	4607645	1	8706	8704	8706	99.98	0.19	100.00	1	1	1	ecoli400_c79
4607290	4640977	33688	1	33688	33688	99.99	0.72	92.96	1	-1	1	ecoli400_c31
4640585	4641897	1313	1	1313	1313	99.85	0.03	95.49	1	-1	1	ecoli400_rep_c157
4641575	4650651	16968	7891	9077	9078	99.99	0.19	53.50	1	-1	1	ecoli400_c82
4650684	4650771	7979	7892	88	88	98.86	0.00	0.52	1	-1	1	ecoli400_c82
4650799	4658774	7979	4	7976	7976	100.00	0.17	47.01	1	-1	1	ecoli400_c82
4658740	4658819	59	138	80	80	97.50	0.00	0.19	1	1	1	ecoli400_c59
4658783	4658951	1	169	169	169	96.45	0.00	0.39	1	1	1	ecoli400_c59
4658884	4659052	1	169	169	169	94.08	0.00	0.39	1	1	1	ecoli400_c59
4658985	4686607	1	27625	27623	27625	99.99	0.59	64.35	1	1	1	ecoli400_c59
